Date,High,Low,Open,Volume,Adj Close
2021-01-04,267.58,260.16,267.0,3572043.0,265.0
2021-01-05,273.5,262.57,263.88,4207081.0,270.93
2021-01-06,288.38,273.1,276.29,6383530.0,285.55
2021-01-07,295.8894,286.68,287.77,4009730.0,291.65
2021-01-08,292.28,285.06,292.0,2800784.0,290.08
2021-01-11,295.0,284.2,286.8,2650134.0,293.83
2021-01-12,303.98,296.02,297.14,4814362.0,302.21
2021-01-13,303.72,299.1,300.08,2413821.0,302.94
2021-01-14,309.41,303.54,304.05,3192169.0,307.87
2021-01-15,304.86,296.88,301.19,3863723.0,301.01
2021-01-19,306.6,293.8031,305.0,6727794.0,294.2
2021-01-20,297.45,287.48,295.82,4792644.0,290.47
2021-01-21,292.74,288.53,290.45,2517753.0,289.37
2021-01-22,290.59,285.5,286.69,2568757.0,289.39
2021-01-25,286.35,277.5,285.53,4575007.0,283.04
2021-01-26,285.77,280.08,283.93,3296846.0,281.76
2021-01-27,277.37,271.3201,276.0,3891838.0,273.33
2021-01-28,279.83,271.33,274.61,3778696.0,275.02
2021-01-29,277.4,270.62,274.27,3411974.0,271.17
2021-02-01,276.8,272.0,272.66,2324088.0,274.73
2021-02-02,288.25,278.0,278.32,5195520.0,286.97
2021-02-03,289.81,285.1801,286.61,2712770.0,288.55
2021-02-04,295.83,289.525,290.0,2994699.0,293.75
2021-02-05,297.24,292.1901,295.0,2938134.0,293.5
2021-02-08,300.89,294.5,295.0,2826173.0,300.15
2021-02-09,302.45,297.7,299.6,2071700.0,300.46
2021-02-10,305.18,297.75,300.0,3213655.0,304.28
2021-02-11,305.01,299.1718,303.98,2159868.0,302.32
2021-02-12,306.7,301.77,301.99,1977298.0,306.32
2021-02-16,312.92,309.2233,310.0,2792198.0,311.96
2021-02-17,314.98,308.7613,310.03,2464414.0,312.74
2021-02-18,314.5,307.5841,309.22,2095144.0,309.9
2021-02-19,316.78,310.23,310.23,2749542.0,315.62
2021-02-22,320.56,312.21,313.0,3162272.0,316.87
2021-02-23,320.0,310.58,317.98,2942528.0,319.21
2021-02-24,330.97,320.095,320.17,3934425.0,330.64
2021-02-25,335.8131,326.29,333.325,4137158.0,327.76
2021-02-26,328.68,319.04,325.77,3732221.0,319.48
2021-03-01,331.04,323.31,325.0,2959050.0,329.92
2021-03-02,336.19,329.51,330.0,2850325.0,330.94
2021-03-03,340.1,333.25,333.68,3606299.0,334.43
2021-03-04,339.76,323.92,333.13,3647614.0,329.29
2021-03-05,335.58,316.465,335.58,3740398.0,327.37
2021-03-08,337.59,329.1,331.36,2997991.0,334.19
2021-03-09,336.39,325.57,328.62,3324825.0,330.59
2021-03-10,342.4,331.53,332.07,3153109.0,342.02
2021-03-11,345.0,336.46,338.66,2756559.0,342.1
2021-03-12,350.0,343.64,345.22,2436744.0,348.81
2021-03-15,352.42,342.0,349.44,2277831.0,346.05
2021-03-16,346.9,337.75,345.28,2332558.0,341.71
2021-03-17,347.03,340.4001,344.62,2710906.0,344.95
2021-03-18,356.85,346.99,350.75,3715240.0,348.0
2021-03-19,347.24,340.63,346.42,3512961.0,344.2
2021-03-22,342.88,336.0,341.06,2094548.0,339.33
2021-03-23,341.8885,331.33,337.62,2457544.0,331.77
2021-03-24,336.94,328.44,333.42,3332168.0,328.65
2021-03-25,331.39,321.92,327.35,2804721.0,330.55
2021-03-26,335.45,322.69,334.51,3082556.0,327.39
2021-03-29,327.76,317.72,320.35,4533245.0,325.73
2021-03-30,335.75,328.85,329.41,2717270.0,332.01
2021-03-31,332.65,325.44,330.23,2624540.0,327.0
2021-04-01,329.66,324.16,324.3,2658951.0,327.64
2021-04-05,332.85,323.05,332.85,3234998.0,323.54
2021-04-06,328.54,324.0,324.49,1801975.0,327.06
2021-04-07,329.2,323.35,327.7,2157335.0,326.55
2021-04-08,331.49,322.9652,324.29,2402755.0,331.14
2021-04-09,334.9,328.79,334.0,2347149.0,330.81
2021-04-12,334.48,329.94,332.67,2318780.0,331.84
2021-04-13,330.05,324.18,329.51,3575907.0,327.68
2021-04-14,344.4694,326.15,328.55,9876753.0,335.35
2021-04-15,341.35,334.54,338.9,4354775.0,338.55
2021-04-16,343.74,338.62,340.29,4231858.0,342.31
2021-04-19,344.43,336.6,340.0,3228160.0,343.09
2021-04-20,340.47,329.35,339.97,3662274.0,331.88
2021-04-21,335.47,327.56,330.0,2733251.0,335.27
2021-04-22,336.97,330.29,334.62,2165200.0,330.85
2021-04-23,340.67,330.72,331.25,2165370.0,339.35
2021-04-26,345.9,340.89,341.94,2171458.0,343.52
2021-04-27,347.55,343.66,344.0,2088604.0,346.63
2021-04-28,350.12,346.09,348.0,2140875.0,348.11
2021-04-29,353.83,347.48,350.55,2584423.0,352.97
2021-04-30,352.8197,347.2,351.12,2101069.0,348.45
2021-05-03,354.0599,349.26,350.34,1871653.0,350.16
2021-05-04,351.78,342.57,348.9,2831390.0,349.84
2021-05-05,359.14,348.55,352.0,2657577.0,357.62
2021-05-06,366.3,356.5001,359.77,3048665.0,365.97
2021-05-07,371.65,360.93,362.3,3378112.0,370.89
2021-05-10,376.98,368.5,373.5,3396306.0,368.68
2021-05-11,368.63,358.62,363.0,3734339.0,359.92
2021-05-12,368.13,353.2712,363.07,3309798.0,354.4
2021-05-13,360.885,353.25,353.25,2674804.0,358.81
2021-05-14,369.51,361.7,362.0,2732312.0,368.77
2021-05-17,370.7,364.5,367.78,1826125.0,369.25
2021-05-18,373.08,364.0,371.38,2018638.0,364.56
2021-05-19,360.0,353.9319,360.0,3695975.0,358.38
2021-05-20,361.95,353.35,358.98,1919583.0,359.78
2021-05-21,367.14,360.51,361.49,2657548.0,366.26
2021-05-24,369.72,365.51,367.32,1818182.0,368.29
2021-05-25,373.7696,364.09,369.912,2630979.0,364.51
2021-05-26,368.79,361.91,365.0,2121254.0,367.4
2021-05-27,373.5487,367.3,371.33,3897048.0,371.37
2021-05-28,373.07,368.26,372.0,2170561.0,372.02
2021-06-01,383.36,376.31,377.7,3644004.0,382.44
2021-06-02,384.665,379.37,383.33,2809704.0,383.44
2021-06-03,391.25,380.1349,382.25,3003860.0,388.72
2021-06-04,392.05,386.32,389.68,2514077.0,391.45
2021-06-07,393.2603,387.55,393.0,2188724.0,388.16
2021-06-08,386.4799,382.22,385.79,2452596.0,384.7
2021-06-09,384.27,378.88,383.16,2026166.0,382.78
2021-06-10,389.64,372.345,389.64,3900798.0,373.94
2021-06-11,378.75,375.11,375.7,2117305.0,378.05
2021-06-14,378.75,370.7,377.43,2560497.0,372.92
2021-06-15,374.84,367.16,373.5,2302905.0,371.3
2021-06-16,374.0788,365.25,370.99,3264194.0,371.0
2021-06-17,373.52,356.55,373.52,4146348.0,361.5
2021-06-18,358.38,348.125,356.52,6290084.0,348.83
2021-06-21,357.97,351.04,352.89,2717264.0,357.54
2021-06-22,359.88,352.64,357.0,1870813.0,357.53
2021-06-23,362.48,357.66,358.79,1713116.0,361.05
2021-06-24,370.88,362.78,363.0,2716625.0,368.75
2021-06-25,371.1499,364.54,368.82,2782436.0,368.77
2021-06-28,368.87,363.86,367.8,1833383.0,368.71
2021-06-29,378.09,370.7495,374.86,2365932.0,372.62
2021-06-30,380.11,370.9,370.9,2238381.0,379.53
2021-07-01,381.64,374.145,380.7,2571040.0,374.99
2021-07-02,376.6,372.42,376.31,1599595.0,374.16
2021-07-06,373.6313,365.405,373.23,2162885.0,369.86
2021-07-07,370.09,362.18,367.5,2012801.0,367.67
2021-07-08,362.89,355.5915,359.69,2940514.0,358.94
2021-07-09,372.15,364.95,366.0,2641825.0,371.76
2021-07-12,384.0,367.33,370.31,4135949.0,380.5
2021-07-13,385.33,372.01,381.06,6466774.0,375.98
2021-07-14,381.77,371.39,378.75,3295722.0,374.4
2021-07-15,378.75,370.57,371.24,2183883.0,373.35
2021-07-16,374.93,363.83,374.93,2583278.0,364.8
2021-07-19,355.19,349.0,354.0,4394635.0,354.72
2021-07-20,367.31,351.54,352.27,2937859.0,364.76
2021-07-21,374.9,367.93,368.04,2398848.0,373.5
2021-07-22,373.6938,368.45,372.3,1887130.0,372.71
2021-07-23,378.0,371.38,374.59,1707088.0,374.05
2021-07-26,376.6773,373.11,373.18,1559134.0,375.9
2021-07-27,375.14,369.22,372.5,1791771.0,374.84
