Date,High,Low,Open,Volume,Adj Close
2021-01-04,223.75,215.72,222.64,10319917.0,220.31
2021-01-05,223.0,217.99,219.49,8657235.0,221.52
2021-01-06,220.46,215.78,218.0,9789849.0,216.15
2021-01-07,220.66,216.5,217.03,8443142.0,217.98
2021-01-08,222.32,219.22,220.0,7301710.0,222.04
2021-01-11,220.58,216.23,219.63,7206463.0,218.25
2021-01-12,218.3,214.09,218.0,10735962.0,215.52
2021-01-13,218.9,215.53,217.0,6839171.0,218.18
2021-01-14,219.5,215.55,218.23,6548025.0,215.6
2021-01-15,217.87,212.985,216.17,8525598.0,213.14
2021-01-19,217.28,213.7,215.35,7753752.0,216.76
2021-01-20,224.64,219.97,221.99,9857747.0,223.44
2021-01-21,224.74,220.82,223.69,6800810.0,222.17
2021-01-22,227.79,223.75,224.9,10186076.0,225.77
2021-01-25,230.3,221.32,229.69,8213455.0,225.92
2021-01-26,227.91,224.54,227.8,5021036.0,226.26
2021-01-27,227.81,221.58,223.7,7641060.0,224.78
2021-01-28,229.6,225.0,225.0,7246045.0,226.5
2021-01-29,228.79,223.02,224.66,6472983.0,225.56
2021-02-01,229.9,224.745,227.21,5696684.0,228.46
2021-02-02,235.95,231.38,231.47,7134891.0,234.2
2021-02-03,236.0,232.26,235.0,5357550.0,234.82
2021-02-04,238.23,235.47,235.52,4770722.0,237.98
2021-02-05,239.36,236.41,239.15,5019976.0,238.89
2021-02-08,241.11,237.13,239.51,4336360.0,238.93
2021-02-09,240.08,236.2366,239.56,5157234.0,236.7
2021-02-10,238.22,233.96,237.45,5535571.0,236.72
2021-02-11,242.89,238.58,238.93,6091619.0,241.24
2021-02-12,241.56,238.91,240.95,4314439.0,240.37
2021-02-16,251.23,243.8,245.0,10837611.0,248.59
2021-02-17,249.5,245.5,248.59,5907885.0,247.66
2021-02-18,248.01,242.5701,245.97,4159075.0,247.01
2021-02-19,249.39,245.98,248.0,4647670.0,246.56
2021-02-22,244.52,240.38,244.26,5055001.0,240.95
2021-02-23,238.96,229.01,235.26,8641607.0,235.64
2021-02-24,241.5,231.51,235.53,6128260.0,240.47
2021-02-25,240.35,229.77,238.53,8828937.0,231.08
2021-02-26,230.5,216.34,229.39,20372918.0,216.5
2021-03-01,220.2,215.03,219.9,14027677.0,217.54
2021-03-02,218.6,213.34,218.4,10211493.0,213.47
2021-03-03,213.32,205.395,212.83,11459016.0,206.0
2021-03-04,209.09,201.51,206.84,12800545.0,205.33
2021-03-05,212.35,203.22,210.01,11405951.0,210.76
2021-03-08,214.9,207.57,213.62,9576414.0,207.72
2021-03-09,215.79,211.17,212.18,9732242.0,211.53
2021-03-10,216.15,211.77,214.72,7186394.0,211.96
2021-03-11,218.17,214.3537,215.0,6430984.0,215.95
2021-03-12,213.85,209.3,213.45,6114641.0,212.21
2021-03-15,212.94,209.5,211.85,5741240.0,212.8
2021-03-16,216.69,213.475,214.84,5311048.0,214.48
2021-03-17,214.81,210.86,213.52,5805143.0,213.12
2021-03-18,211.38,208.4,210.7,5583153.0,209.48
2021-03-19,212.75,209.07,209.81,7088442.0,212.2
2021-03-22,216.98,211.365,211.48,5002466.0,215.17
2021-03-23,217.43,214.33,214.76,4578046.0,215.0
2021-03-24,215.28,209.41,215.13,4617736.0,209.53
2021-03-25,208.17,204.37,206.17,7977209.0,205.44
2021-03-26,209.41,204.77,205.64,7333155.0,209.09
2021-03-29,211.652,205.99,209.01,5686945.0,210.77
2021-03-30,211.29,207.355,208.64,4717943.0,210.0
2021-03-31,213.6699,210.11,210.44,6837964.0,211.87
2021-04-01,218.93,213.37,213.6,7763501.0,218.72
2021-04-05,221.84,218.93,219.61,5553185.0,220.29
2021-04-06,221.55,218.25,219.82,5448464.0,221.09
2021-04-07,222.68,219.39,221.96,4403436.0,220.79
2021-04-08,225.71,222.45,223.0,6169133.0,224.45
2021-04-09,231.31,223.63,224.33,7319270.0,231.28
2021-04-12,229.85,227.15,229.52,6205676.0,228.76
2021-04-13,233.49,228.5,229.0,5397052.0,232.0
2021-04-14,233.14,227.66,232.85,4617597.0,228.02
2021-04-15,233.08,229.5,229.87,5073856.0,233.0
2021-04-16,234.0,229.8935,234.0,5088749.0,231.91
2021-04-19,232.1953,228.87,230.83,4257749.0,230.5
2021-04-20,231.45,226.89,230.0,4081214.0,227.96
2021-04-21,230.79,226.67,227.11,4024031.0,230.56
2021-04-22,233.89,229.01,230.0,4975361.0,231.35
2021-04-23,235.49,231.75,232.94,5448503.0,233.51
2021-04-26,235.8044,232.4155,234.04,3459634.0,235.46
2021-04-27,235.9,231.91,235.46,3445222.0,234.21
2021-04-28,238.33,233.53,235.0,4274512.0,236.88
2021-04-29,237.67,232.17,237.32,4140803.0,234.36
2021-04-30,234.5,229.52,232.8,5024797.0,230.32
2021-05-03,231.46,223.07,230.77,5835707.0,223.76
2021-05-04,222.0,214.3601,221.67,6727513.0,217.18
2021-05-05,219.5666,214.84,218.82,4205781.0,215.4
2021-05-06,218.28,213.5,215.805,5200021.0,218.05
2021-05-07,221.2462,215.09,220.51,5774748.0,216.5
2021-05-10,215.96,213.23,215.498,5263698.0,213.89
2021-05-11,216.565,208.91,209.0,6097853.0,215.56
2021-05-12,213.3699,209.0,213.34,5482463.0,210.54
2021-05-13,215.64,210.471,212.97,5337992.0,211.86
2021-05-14,218.27,214.15,214.19,4429018.0,217.66
2021-05-17,217.72,212.82,216.59,3816066.0,215.06
2021-05-18,217.3523,213.79,215.44,3540556.0,214.33
2021-05-19,221.6,214.51,215.85,8092067.0,221.34
2021-05-20,226.83,222.36,222.98,6705464.0,223.78
2021-05-21,225.7842,222.44,225.21,4913623.0,222.58
2021-05-24,227.6,224.21,225.0,5288324.0,226.99
2021-05-25,229.72,226.28,228.0,6256329.0,227.71
2021-05-26,230.24,228.29,228.48,5807104.0,229.68
2021-05-27,229.52,225.39,229.52,15344063.0,225.83
2021-05-28,243.5,237.83,239.22,17814520.0,238.1
2021-06-01,238.4,232.46,238.0,8103888.0,236.2
2021-06-02,238.29,233.9,234.4,5543876.0,234.62
2021-06-03,233.18,229.43,232.89,5109029.0,230.84
2021-06-04,237.89,231.52,231.63,6177588.0,237.48
2021-06-07,239.47,235.84,236.6,3510776.0,238.14
2021-06-08,241.79,235.67,238.8,5827260.0,236.42
2021-06-09,238.87,235.51,238.87,3350916.0,236.09
2021-06-10,240.29,235.15,236.0,4659511.0,240.19
2021-06-11,240.37,238.41,239.03,4624184.0,240.31
2021-06-14,246.64,240.48,240.7,6764691.0,246.26
2021-06-15,245.355,242.01,245.21,5135289.0,242.58
2021-06-16,245.01,239.48,242.0,5099349.0,242.39
2021-06-17,247.18,241.2,242.0,5170176.0,244.43
2021-06-18,246.01,241.06,241.85,7822172.0,242.78
2021-06-21,244.72,238.89,243.45,5895120.0,244.48
2021-06-22,244.72,240.8895,243.8,4457165.0,243.11
2021-06-23,244.5,240.85,243.75,4482408.0,241.84
2021-06-24,247.69,242.7,243.35,4987330.0,243.77
2021-06-25,244.2,240.99,244.19,15409267.0,241.87
2021-06-28,247.59,243.6,244.21,4274889.0,244.57
2021-06-29,246.78,242.43,244.44,3871917.0,245.81
2021-06-30,246.625,243.5,245.48,4168762.0,244.27
2021-07-01,246.59,242.62,244.5,3899605.0,244.98
2021-07-02,248.96,245.84,246.92,4056827.0,248.2
2021-07-06,252.92,248.3759,249.0,5590223.0,250.25
2021-07-07,253.5,247.86,253.0,5101415.0,248.44
2021-07-08,246.58,241.74,244.84,5159623.0,245.8
2021-07-09,248.0,244.09,245.59,4213545.0,245.06
2021-07-12,247.26,241.85,247.22,5604490.0,242.91
2021-07-13,247.155,241.68,242.29,6699829.0,244.02
2021-07-14,246.145,239.87,244.5,6375745.0,242.43
2021-07-15,242.025,235.8201,241.22,7912574.0,237.58
2021-07-16,240.88,237.77,238.3,7288104.0,238.43
2021-07-19,238.5,234.3101,236.51,8842963.0,237.55
2021-07-20,243.18,236.27,238.7,8486974.0,240.11
2021-07-21,242.98,238.27,241.44,15323125.0,242.11
2021-07-22,248.7,243.34,243.5,7868703.0,248.28
2021-07-23,250.56,246.68,250.0,5877259.0,248.25
2021-07-26,248.48,245.82,248.2,3960897.0,247.6
2021-07-27,248.13,241.19,247.21,6352540.0,243.51
2021-07-28,246.08,243.0,243.82,4100237.0,243.96
2021-07-29,246.16,243.49,243.49,3271103.0,244.04
2021-07-30,244.24,241.63,243.0,3748445.0,241.93
2021-08-02,242.47,238.88,242.31,3525726.0,240.86
2021-08-03,243.05,239.04,241.38,3077919.0,241.13
2021-08-04,244.65,239.67,241.62,4121614.0,244.17
2021-08-05,250.9015,243.5418,244.68,5235193.0,250.56
2021-08-06,252.08,249.22,249.23,4045384.0,250.59
2021-08-09,252.42,247.85,251.42,3312170.0,249.32
2021-08-10,251.25,243.04,250.87,4430617.0,243.39
2021-08-11,246.15,240.1,244.67,3999205.0,242.28
2021-08-12,248.43,241.93,242.5,4468390.0,248.39
2021-08-13,253.77,248.87,251.71,5986436.0,251.56
2021-08-16,251.0,244.47,250.17,4048733.0,249.2
2021-08-17,249.2,245.94,248.26,3472597.0,246.99
2021-08-18,256.795,247.72,248.0,8306650.0,251.22
2021-08-19,255.4399,248.38,249.17,6600793.0,253.07
2021-08-20,257.87,252.61,253.0,5510730.0,256.13
2021-08-23,261.855,256.57,257.0,7603867.0,260.52
2021-08-24,262.5,259.0588,261.92,6685164.0,259.66
2021-08-25,261.9,258.745,260.86,9700952.0,260.85
2021-08-26,275.22,267.36,269.8,18986966.0,267.79
2021-08-27,270.91,265.43,267.86,7992509.0,266.53
2021-08-30,267.58,264.75,265.81,5729953.0,264.97
2021-08-31,266.77,262.7,264.77,5901518.0,265.27
2021-09-01,273.26,265.59,266.27,7189035.0,268.32
2021-09-02,269.26,263.92,269.0,4499608.0,264.15
2021-09-03,267.41,261.8001,263.6,7357515.0,267.08
2021-09-07,267.9,264.07,266.54,4673779.0,265.21
2021-09-08,264.34,261.58,263.62,3851513.0,262.62
2021-09-09,263.71,260.451,261.82,4126467.0,260.74
2021-09-10,261.5899,256.5,261.0,5280883.0,257.2
2021-09-13,257.6891,252.19,257.0,5258184.0,254.11
2021-09-14,255.11,253.0,254.11,4097542.0,254.37
2021-09-15,256.745,252.95,254.54,4764574.0,256.16
2021-09-16,261.22,255.0,255.53,5122575.0,260.36
2021-09-17,261.7,258.68,259.27,7053537.0,260.53
2021-09-20,259.215,254.94,256.59,5985544.0,258.22
2021-09-21,262.55,257.77,259.47,6040565.0,257.97
2021-09-22,260.359,256.21,258.9,4355561.0,259.17
2021-09-23,279.39,266.4,270.0,15617209.0,277.86
2021-09-24,286.36,278.21,278.5,13368305.0,285.63
2021-09-27,283.76,279.04,282.44,5941145.0,279.68
2021-09-28,276.7,270.04,275.11,7127081.0,272.28
2021-09-29,274.6822,269.24,273.49,4361850.0,270.5
2021-09-30,274.26,270.44,270.65,5226998.0,271.22
2021-10-01,276.34,268.77,271.5,4756004.0,275.26
2021-10-04,275.3,266.14,275.22,6393840.0,270.86
2021-10-05,273.549,271.03,272.11,4050404.0,271.77
2021-10-06,275.49,267.5,269.67,4745485.0,275.27
2021-10-07,279.5,274.085,276.9,5374204.0,274.58
2021-10-08,276.92,272.27,275.54,2683286.0,272.48
2021-10-11,276.27,271.51,271.78,2693021.0,273.75
2021-10-12,280.7496,276.0242,276.42,5970095.0,279.0
2021-10-13,285.1,278.6,280.0,6575213.0,284.41
2021-10-14,290.64,284.66,286.0,5435676.0,290.02
2021-10-15,292.87,289.32,292.49,5119331.0,291.66
2021-10-18,293.25,288.71,290.78,5163348.0,291.7
2021-10-19,295.53,291.36,292.1,3631164.0,292.34
2021-10-20,295.41,287.95,293.11,4487918.0,290.09
2021-10-21,291.5741,288.27,289.47,2828499.0,289.81
2021-10-22,293.0,288.18,289.0,2927049.0,292.56
2021-10-25,295.13,291.72,293.3,2993500.0,293.92
2021-10-26,298.36,293.62,295.78,3601447.0,295.11
2021-10-27,299.19,295.09,296.53,3742741.0,295.15
2021-10-28,298.8099,293.53,295.07,3450407.0,298.38
2021-10-29,300.78,296.27,298.0,4251850.0,299.69
2021-11-01,304.86,299.72,301.5,3825097.0,302.76
2021-11-02,303.44,299.41,301.72,4177512.0,302.95
2021-11-03,303.95,298.19,303.95,3260169.0,302.89
2021-11-04,308.41,302.4,303.5,3833787.0,308.04
2021-11-05,311.4,303.34,308.5,4681990.0,307.25
2021-11-08,311.39,305.9001,307.2,3893014.0,309.96
2021-11-09,311.75,307.22,310.0,3126523.0,309.71
2021-11-10,308.59,297.885,306.57,4350924.0,299.67
2021-11-11,305.75,301.5,301.5,2681892.0,302.98
2021-11-12,307.22,301.63,304.5,3803734.0,306.65
2021-11-15,307.76,303.23,306.9,3595625.0,305.49
2021-11-16,307.58,302.721,304.08,2989383.0,307.09
2021-11-17,309.9,307.25,307.78,3864656.0,308.02
2021-11-18,306.99,299.58,306.16,4444339.0,302.99
2021-11-19,306.0,301.1,305.71,4758869.0,301.17
2021-11-22,305.49,296.72,301.84,4476157.0,296.84
2021-11-23,296.47,288.31,293.65,6432469.0,291.42
2021-11-24,289.4499,283.2,286.04,5091437.0,289.17
