Date,news_sentiment_daily_avg,twitter_pos_sentiment_count,news_pos_sentiment_count
2024-02-23,-0.0103,,2.0
2024-02-26,0.0,,0.0
2024-02-27,-0.0039,,0.0
2024-02-28,-0.0033,,0.0
2024-02-29,-0.0068,,1.0
2024-03-01,-0.0108,,1.0
2024-03-04,0.0125,,1.0
2024-03-05,-0.0008,,1.0
2024-03-06,-0.0257,,0.0
2024-03-07,-0.0433,,1.0
2024-03-08,-0.5882,,1.0
2024-03-11,0.0,,0.0
2024-03-12,-0.0079,,1.0
2024-03-13,0.0034,,1.0
2024-03-14,0.0522,,3.0
2024-03-15,-0.0009,,0.0
2024-03-18,0.0,,0.0
2024-03-19,-0.0049,,0.0
2024-03-20,0.0096,,2.0
2024-03-21,0.0142,,3.0
2024-03-22,0.001,,1.0
2024-03-25,0.0,,0.0
2024-03-26,-0.0022,,0.0
2024-03-27,-0.0147,,0.0
2024-03-28,0.0117,,2.0
2024-03-29,-0.0912,,1.0
