Date,High,Low,Open,Volume,Adj Close,P,R1,R2,R3,S1,S2,S3,OBV,MACD,MACDS,MACDH,SMA,SEMA,LMA,LEMA,RSI,SR_K,SR_D,SR_RSI_K,SR_RSI_D,ATR,HL_PCT,PCT_CHG,Engulfing_Indication,Support_Resistance_Indication,MA_Indication,MADC_Indication,SR_Indication,RSI_Divagence_Convergence,EMA_7,EMA_30,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2021-01-04,54.268514,51.779132,54.218726,9993685.875,52.127646,52.72509733333334,53.67604125733334,54.26353540933334,55.214479333333344,51.77415340933334,51.18665925733333,50.23571533333333,,0.0,0.0,0.0,,,,,,,,,,2.489382000000006,4.77555038644946,-3.856748681258203,2.0,1.0,1.0,1.0,1.0,1.0,52.127646,52.127646,-7195449.654894161,9993685.875,-0.7199995822256281,0.0,0.0,0.0,0.0,52.72509733333334,50.0,1000.0,52.127646,52.127646,52.127646,0.0,0.0,0.0,0.0,52.72509733333334,55.21447933333334,50.235715333333324,9.442873037338876,0.38000006962906246,0.0,0.0,51.779132,54.268514,53.023823,4.77555038644946,0.14000020888718592,0.0,0.0,0.0,0.0,0.0,52.127646,52.127646,52.127646,52.127646,0.0,0.0,0.0,-22.653446855511604,1.0,17.312271711656436,-249.31296410148738,-249.31296410148738,0.0,53.023823,53.023823,53.023823,53.023823,0.0,0.0,0.0,0.0,0.0,68.57483598190184,67.26624913619632,0.0,0.0,0.0,51.779132,59.297064,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,14.000020888718593,14.000020888718593,-85.9999791112814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.127646,0.0,0.0,0.0
2021-01-05,54.168938,51.878708,51.928495,10462536.875,53.621275,53.22297366666667,54.09784152666666,54.63833580666667,55.51320366666666,52.34810580666667,51.80761152666667,50.932743666666674,10462536.875,0.11914989173789081,0.023829978347578162,0.09531991339031265,,,,,,,,,,2.4751568571428626,4.271121863476752,3.259828731797444,0.0,1.0,1.0,0.0,1.0,1.0,52.50105325,52.224009161290326,-1736728.4076460814,20456222.75,-0.08489976027691043,15627148.49006936,0.0,0.0,299786.1919578981,52.979741094322385,100.0,1000.0,52.8744605,54.368089499999996,51.3808315,5.649718165918681,0.75,0.0,0.0,52.9740355,55.3638415,50.5842295,9.022555965176563,0.6354167451249176,0.0,0.0,51.779132,54.268514,53.023823,4.7080991020230005,0.7400001285459586,0.0,0.0,0.11914989173789081,0.023829978347578162,0.09531991339031265,52.8744605,52.8744605,52.357435076923075,52.238285185185184,0.11978367590597154,0.11978367590597154,0.0,0.005596347359759918,1.9871588153589337,16.565457211656437,-238.55813424841807,-243.9355491749527,5.377414926534641,53.023823,53.023823,53.023823,53.023823,0.0,0.0,0.0,0.0,66.66666666666762,68.57483598190184,67.26624913619632,0.0,0.0,0.0,51.779132,59.297064,0.0,0.0,100.0,0.0,0.0,0.0,100.0,36.45833594860826,74.00001285459587,44.00001687165723,-25.99998714540414,0.0,0.0,0.22808920950506584,0.04561784190101317,0.18247136760405266,0.3729524278256441,0.07459048556512882,0.29836194226051527,52.732343046225466,2.8653298481960965,2.8250469545473944,2.8653298481960965
2021-01-06,57.853223,53.92,53.92,16448077.375,56.558745,56.110656000000006,57.613147186000006,58.541387814000004,60.043879000000004,54.608164814000006,53.67992418600001,52.17743300000001,26910614.25,0.44547120416230257,0.10815822351052305,0.3373129806517795,,,,,,,,,,2.6006419387755155,6.95422608829103,4.893814910979229,0.0,1.0,1.0,0.0,1.0,1.0,53.5154761875,52.503669537981274,3884770.202694387,36904300.125,0.10526605814325513,20296946.398165356,68.45776144906722,34.22888072453361,1200841.4885121365,54.375175513853364,100.0,1000.0,54.10255533333333,57.78399804197907,50.42111262468759,13.609126910785866,0.8335906410954594,0.0,0.0,54.01957566666667,56.923854000000006,51.11529733333333,10.752688437445288,0.9371429046917559,0.0,0.0,51.779132,57.853223,54.816177499999995,11.226994663332789,0.7868853133744625,0.0,0.0,0.44547120416230257,0.10815822351052305,0.3373129806517795,54.10255533333333,54.10255533333333,53.00379044970414,52.55831924554184,0.3458765889793859,0.10911582349718757,0.23676076548219832,0.025695122264764003,3.07076709007495,15.337362378323107,-220.87241580570765,-236.247838051871,15.375422246163367,54.816177499999995,54.816177499999995,54.816177499999995,54.816177499999995,0.0,0.0,0.0,0.0,100.00000000000018,68.57483598190184,67.26624913619632,8.0,0.0,8.0,51.779132,59.297064,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.933705152049114,78.68853133744626,55.56285502692024,-21.311468662553747,0.0,0.0,0.8475750567310784,0.20600928486702622,0.6415657718640522,5.176692209724227,1.0950108303969486,4.081681379327279,54.115872432588006,5.478180069384786,5.333392155012584,8.500477846246902
2021-01-07,57.604285,55.961293,57.554497,9411224.375,56.110656,56.55874466666666,57.186367610666665,57.57411372266666,58.20173666666666,55.93112172266666,55.543375610666665,54.91575266666666,17499389.875,0.6603144637066478,0.218589471549748,0.4417249921568998,,,,,,,,,,2.532238371720122,2.928128304185215,-2.5086501928771945,2.0,1.0,1.0,0.0,1.0,1.0,54.164271140625,52.73637834198249,-3815321.4262872087,27493075.75,-0.08237672934670552,16794944.610003248,15.645280618229805,28.034347355765675,1126280.6735759245,54.81887251301948,100.0,992.0774585786866,54.6045805,58.23626282756955,50.97289817243045,13.301749759141726,0.707352318313579,0.0,0.0,54.65436791666667,57.243324666666666,52.065411166666664,9.47392440416645,0.7812499829001263,0.0,0.0,51.779132,57.853223,54.816177499999995,11.123775596078433,0.7131147689423816,0.0,0.0,0.6603144637066478,0.218589471549748,0.4417249921568998,54.6045805,54.6045805,53.481769765134274,52.821455301427626,0.4665308860017097,0.17543102956515555,0.29109985643655417,0.05290389982186355,4.0679991271058755,14.835337211656437,-213.64278214238323,-230.59657407449907,16.95379193211585,54.816177499999995,54.816177499999995,54.816177499999995,54.816177499999995,0.0,0.0,0.0,0.0,75.55555599638511,68.57483598190184,67.26624913619632,8.0,0.0,8.0,51.878708,59.297064,0.0,0.0,89.96129525943434,0.0,0.0,0.0,99.34797362405341,45.327105259798806,71.31147689423817,74.66667369542677,-28.68852310576184,0.0,0.0,1.250087601597757,0.41482494821317234,0.8352626533845846,3.5779835467260055,1.59160537366276,1.9863781730632455,54.872019411168885,-0.7922541421313434,-0.7954091500958604,7.6408783162777105
2021-01-08,56.957046,55.562992,56.210231,9089960.625,56.459169,56.326402333333334,56.858930961333336,57.18792770533333,57.72045633333333,55.79387370533333,55.46487696133334,54.93234833333334,26589350.5,0.8489156104869053,0.3446546993371795,0.5042609111497258,,,,,,,,,,2.4509394880258273,2.469136589665351,0.44286955518827625,0.0,1.0,1.0,0.0,1.0,1.0,54.73799560546875,52.97655838443523,-1218197.2711701454,36583036.375,-0.021986943502466903,14848233.872474307,-8.017302160535985,19.02143497669026,1182739.9929483556,55.066201575778344,79.71496346859705,998.2394234525535,54.975498200000004,58.546572585318444,51.404423814681564,12.991512591034379,0.7077345134701943,0.0,0.0,54.9887748,57.338751,52.63879860000001,8.5471124190241,0.8128529982558972,0.0,0.0,51.779132,57.853223,54.816177499999995,11.048723884052047,0.7704917493004309,0.0,0.0,0.8489156104869053,0.3446546993371795,0.5042609111497258,54.975498200000004,54.975498200000004,53.93983118588285,53.09091557539595,0.4792194836879137,0.24143881907528045,0.23778066461263328,0.08487785729743964,4.9929138624867,14.46441951165643,-208.30121907285016,-226.1375030741693,17.836284001319143,54.816177499999995,54.816177499999995,54.816177499999995,54.816177499999995,0.0,0.0,0.0,0.0,55.326741832608874,68.57483598190184,67.26624913619632,8.0,0.0,8.0,52.1176886,59.297064,0.0,0.0,90.73992595960661,0.0,0.0,0.0,98.82990392048482,47.520659236429516,77.04917493004308,75.68306105390917,-22.95082506995691,0.0,0.0,1.5989846874675493,0.6516568960640478,0.9473277914035015,2.0264830473374484,1.6785809083976977,0.34790213893975075,55.45038218847217,0.6211173150426186,0.6191963317172089,8.309454449564058
2021-01-11,57.405134,55.065116,55.314054,8424610.5,57.006833,56.492360999999995,57.38624787599999,57.93849212399999,58.83237899999999,55.598474124,55.046229876,54.152343,35013961.0,1.0306940860499267,0.481862576679729,0.5488315093701978,,,,,,,,,,2.4430165245954107,4.104802664620912,3.060305433407578,0.0,1.0,1.0,0.0,1.0,1.0,55.30520495410156,53.236576101568446,4338460.258587336,45007646.875,0.06796888232904533,13386179.874245403,-0.691455208427728,15.078856939666661,1264460.2160156125,55.25443312301835,82.93304709714414,1007.9225237405814,55.314054,58.90843073997,51.71967726003,12.99625133232868,0.7354760119015973,0.0,0.0,55.2393725,57.587689000000005,52.891056,8.502328660594408,0.8763250183695418,0.0,0.0,51.779132,57.853223,54.816177499999995,10.981098944582877,0.8606556931728552,0.0,0.0,1.0306940860499267,0.481862576679729,0.5488315093701978,55.314054,55.314054,54.41167761882395,53.380983532774025,0.5036024033945606,0.28632912940952404,0.2172732739850366,0.12050317197158258,5.934628402998881,14.125863711656436,-203.4256977422255,-222.35220218551203,18.926504443286518,54.816177499999995,54.816177499999995,54.816177499999995,54.816177499999995,0.0,0.0,0.0,0.0,55.31135102635922,68.57483598190184,67.26624913619632,8.0,0.0,8.0,52.347109976,59.297064,0.0,0.0,91.81437447472851,0.0,0.0,0.0,98.41587793164314,53.28719410556563,86.06556931728551,78.1420737138556,-13.934430682714487,0.43564175000000205,0.0,1.9308263314727374,0.9074907831457857,1.0233355483269517,0.25033328725512516,1.3929313841691833,-1.1425980969140581,55.989335642321876,0.9700178194262721,0.9653433510505849,9.360075457848227
2021-01-12,59.297064,56.807683,57.305559,11429911.375,58.649825,58.251523999999996,59.202467541999994,59.789961458,60.740905,57.300580458,56.71308654199999,55.762142999999995,46443872.375,1.2924322069491652,0.6439765027336163,0.6484557042155489,,,,,,,,,,2.446328272838596,4.24448154789891,2.34578638348157,0.0,1.0,1.0,0.0,1.0,1.0,56.14135996557617,53.58581796598339,9824818.269563422,56437558.25,0.13054500871310604,14156618.885043774,39.57881859060782,19.16218388149019,1593881.3040075386,55.709608248191024,86.03288415202695,1007.9225237405814,55.790592714285715,59.85556928172515,51.72561614684628,14.57226521416239,0.8516911153457569,0.0,0.0,55.66967985714286,58.03814842857143,53.301211285714295,8.509007335793669,1.129129129853648,1.0,0.0,51.779132,59.297064,55.538098,13.475268202474147,0.9139073085524052,0.0,0.0,1.2924322069491652,0.6439765027336163,0.6484557042155489,55.790592714285715,55.790592714285715,55.06370029285104,53.77126808590187,0.5965304749303088,0.2827305826926024,0.3137998922377064,0.16287434711116175,6.899575193524911,13.64932499737072,-196.56309291794418,-218.66804371871658,22.1049508007724,55.538098,55.538098,55.538098,55.538098,0.0,0.0,0.0,0.0,111.7414280566525,68.57483598190184,67.26624913619632,24.0,0.0,24.0,52.56735449696,59.297064,0.0,0.0,94.04624145418929,0.0,0.0,0.0,98.10022283535595,56.34218025175371,91.39073085524053,84.83515836752304,-8.609269144759475,1.0341601714285744,0.0,2.4035739772483145,1.2067074219662914,1.196866555282023,1.1774777838790857,1.3498406641111638,-0.17236288023207802,56.851622787315605,2.882096607611939,2.8413453449980253,12.511938482700714
2021-01-13,58.848975,57.355347,58.649825,6714194.625,57.604285,57.936202333333334,58.50676822933333,58.85926443733334,59.429830333333335,57.365636437333336,57.01314022933333,56.44257433333333,39729677.75,1.3993642138423041,0.7950540449553539,0.6043101688869502,,,,,,,,,,2.378278253350125,2.5929112738748534,-1.7826822160168467,0.0,1.0,1.0,0.0,1.0,1.0,56.507091224182126,53.845073903661884,5348688.51956338,49723363.625,0.06524843686836432,11131393.466005733,1.1075640222449836,16.582952473026587,1474188.5504789043,55.891980088869744,77.77933234861217,989.9544681586298,56.01730425,60.004493429613724,52.03011507038628,14.235562503398125,0.6990099639758931,0.0,0.0,55.95299516666667,58.212108666666666,53.69388166666667,8.075040463055812,0.86547296834208,0.0,0.0,51.779132,59.297064,55.538098,13.420731505479402,0.7748344890589591,0.0,0.0,1.3993642138423041,0.7950540449553539,0.6043101688869502,56.01730425,56.01730425,55.45455947856626,54.055195264723956,0.6308236544560332,0.32802829077715395,0.3027953636788792,0.20360475881552273,7.813724327909612,13.422613461656432,-193.29823398398509,-215.49681750187517,22.198583517890086,55.538098,55.538098,55.538098,55.538098,0.0,0.0,0.0,0.0,88.76508976642378,68.57483598190184,67.26624913619632,24.0,0.0,24.0,52.9711370671424,59.297064,0.0,0.0,79.23982877506809,0.0,0.0,0.0,96.27417814363868,57.873946359313344,77.48344890589591,84.97991635947398,-22.516551094104084,1.1656528749999993,0.0,2.5887691404854096,1.4831197656701152,1.1056493748152945,-1.8152227450701406,0.716827982274903,-2.5320507273450437,57.12544656592909,-1.782682216016851,-1.798763399683434,10.506208164473808
2021-01-14,58.400887,57.654072,57.803435,7401182.5,58.052373,58.03577733333333,58.32106066333333,58.49730900333333,58.78259233333333,57.75049400333333,57.57424566333333,57.28896233333333,47130860.25,1.5029405928743387,0.9366313545391509,0.5663092383351878,,,,,,,,,,2.2653013781108307,1.2864504264106447,0.4306629874158907,0.0,1.0,1.0,0.0,1.0,1.0,56.893411668136594,54.11651255503854,5842094.079344006,57124546.125,0.06536580666521422,10014963.122870635,-0.7535723436424232,14.41588687094296,1531760.3277183932,56.06950810516426,79.9077548270298,989.9544681586298,56.243423,60.214243946374246,52.272602053625754,14.120125463822664,0.7277803537895299,0.0,0.0,56.18441540740741,58.275495740740745,54.093335074074076,7.443631185517841,0.9466489313719795,0.0,0.0,51.779132,59.297064,55.538098,13.366775347225937,0.834437049975978,0.0,0.0,1.5029405928743387,0.9366313545391509,0.5663092383351878,56.243423,56.243423,55.85422309724837,54.35128250437403,0.6466370012350336,0.35521538541578906,0.2914216158192446,0.24264552591526273,8.641956885404758,13.196494711656435,-190.04191172077418,-212.66849463730838,22.626582916534204,55.538098,55.538098,55.538098,55.538098,0.0,0.0,0.0,0.0,85.51958332455811,68.57483598190184,67.26624913619632,24.0,0.0,24.0,53.350692683113856,59.297064,0.0,0.0,80.64614574229353,0.0,0.0,0.0,94.80264079671596,56.43347720848224,83.4437049975978,84.10596158624475,-16.556295002402198,1.1805199888888964,0.0,2.7652348272616867,1.7395427779884296,1.025692049273257,-3.687416629033,-0.16402093998667763,-3.5233956890463225,57.431981276970234,0.7778726877696762,0.7748628565384941,11.365805776075156
2021-01-15,57.753648,56.011081,57.753648,9201192.125,56.409382,56.72470366666666,57.390364260666665,57.80161007266666,58.467270666666664,56.05904307266666,55.647797260666664,54.98213666666666,37929668.125,1.4358978403453193,1.0364846517003847,0.3994131886449346,,,,,,,,,,2.2493007082457717,3.089143929993775,-2.3275863024271604,0.0,1.0,1.0,0.0,1.0,1.0,56.772404251102444,54.2644396160038,847160.9097582372,47923354.0,0.008593937241335638,6424614.698082561,-21.686750837245476,10.404482681144247,1271349.3389954013,56.130664421098196,71.57684041927229,989.9544681586298,56.2600189,60.028386232099294,52.4916515679007,13.39625334572824,0.5198180122632571,0.0,0.0,56.23844423333334,58.294673233333334,54.18221523333334,7.312538702061895,0.5415658388892154,0.0,0.0,51.779132,59.297064,55.538098,13.36283233989458,0.615894104921407,2.1209527,0.0,1.4358978403453193,1.0364846517003847,0.3994131886449346,56.2600189,56.2600189,55.93963215921016,54.50373431886484,0.6130919842810266,0.400973084378132,0.21211889990289462,0.27217818889488143,9.488650325675703,13.179898811656436,-189.8029151817962,-206.05626697956492,16.253351797768715,55.587886,55.538098,55.562991999999994,55.538098,0.0,0.0,0.0,0.0,24.34971892323068,68.57483598190184,67.26624913619632,24.0,0.0,24.0,53.70747496212702,59.297064,0.0,0.0,63.6266126176208,0.0,0.0,0.0,91.10968035000377,49.18366857751671,61.58941049214069,74.17218813187814,-38.41058950785931,1.2322438000000062,0.0,2.6344944218773025,1.9185331067662044,0.7159613151110982,-3.6387235104919835,-0.8589614540877388,-2.7797620564042447,57.09298300147292,-2.8301874929384963,-2.8710093673836923,8.21394466959049
